"NAME:","run_5_1"
"EXPERIMENT TIME:","Thu Jun 01 21:51:35 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","133"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"31.801212928","-0.78","5.26","-5.41"
"31.83476736","-8.71","0.55","-9.61"
"31.910264832000003","-20.01","4.20","-9.85"
"31.994150912000002","-18.08","3.45","-8.51"
"32.094814208","-3.57","-2.47","-0.55"
"32.195477504","-1.73","4.24","-0.27"
"32.287752192","-1.02","-0.67","-0.98"
"32.371638272000006","-19.89","6.08","-17.34"
"32.413581312000005","-20.01","0.16","-7.10"
"32.480690176","-13.10","1.53","-7.45"
"32.54779904","2.04","-0.78","2.67"
"32.656850944","0.31","3.92","-2.39"
"32.774291456","-1.84","-1.10","-3.22"
"32.849788928","-20.01","0.63","-16.40"
"32.925286400000005","-20.01","6.20","-9.10"
"33.000783872","-8.32","-1.57","-4.79"
"33.084669952","3.77","4.98","-1.84"
"33.17694464","-1.80","-3.26","-1.18"
"33.663483904","-10.24","-1.02","-11.34"
"33.680261120000004","-20.01","5.61","-9.30"
"33.697038336000006","-20.01","3.77","-11.57"
"33.722204160000004","-1.69","4.12","0.67"
"33.789313024","-2.20","0.31","1.45-1.14"
"33.797701632","-12.40","0.55","-12.59"
"33.864810496000004","-20.01","-0.47","-12.40"
"33.906753536000004","-15.53","2.31","-7.92"
"33.9738624","-0.90","-0.59","1.02"
"34.049359872000004","-1.14","2.94","0.35"
"34.133245952","-2.31","1.61","-3.10"
"34.191966208000004","-17.97","0.67","-12.87"
"34.275852288","-18.67","-2.79","-12.63"
"34.342961152","-12.47","0.51","-7.65"
"34.410070016","1.96","-1.88","-0.12"
"34.502344704","0.08","1.33","-0.67"
"34.603008","-0.39","0.04","-4.20"
"34.695282688","-20.01","1.26","-12.16"
"34.804334592000004","-20.01","4.16","-9.34"
"34.89660928","-5.26","1.10","-4.51"
"34.946940928000004","1.26","2.39","0.94"
"35.0224384","-3.84","-0.51","-0.75"
"35.123101696","-14.75","1.33","-7.34"
"35.198599168","-20.01","-0.75","-12.47"
"35.248930816000005","-18.04","1.69","-10.28"
"35.324428288","-2.67","1.26","0.24"
"35.416702976","-0.82","-0.71","-0.51"
"35.52575488","-1.88","1.33","-1.26"
"35.634806784000006","-14.04","-2.90","-10.71"
"35.710304256","-18.24","-0.27","-11.77"
"35.777413120000006","-15.06","2.51","-7.61"
"35.827744768","0.51","-3.26","-0.16"
"35.894853632","0.55","4.35","-2.90"
"35.970351104","-2.63","-1.53","-2.94"
"36.0710144","-20.01","3.06","-13.49"
"36.171677696","-20.01","0.78","-10.98"
"36.2807296","-9.49","-1.14","-5.41"
"36.356227072","2.08","0.63","1.57"
"36.414947328000004","-2.20","-0.51","-0.94"
"36.482056192","-2.12","3.57","-6.47"
"36.591108096","-20.01","0.82","-9.65"
"36.666605568","-20.01","2.35","-8.59"
"36.716937216000005","-5.77","0.16","-2.35"
"36.78404608","0.71","-0.08","-0.12"
"36.859543552000005","-0.82","1.45","-1.61"
"36.943429632000004","-16.59","-0.08","-13.22"
"37.044092928000005","-20.01","2.63","-8.87"
"37.144756224000005","-16.04","0.51","-8.67"
"37.245419520000006","-1.33","0.04","-0.51"
"37.320916992","1.02","0.12","-0.78"
"37.371248640000005","-3.22","1.80","-3.26"
"37.438357504","-20.01","-1.92","-6.47"
"37.513854976000005","-20.01","2.16","-7.81"
"37.606129664","-11.53","0.51","-5.30"
"37.698404352000004","0.78","-0.43","0.82"
"37.807456256","0.86","0.59","-3.26"
"37.882953728000004","-7.10","-1.06","-7.53"
"37.966839808","-20.01","8.08","-10.67"
"38.075891712","-20.01","1.06","-10.28"
"38.151389184","-5.92","1.06","-4.24"
"38.193332224","0.55","2.35","-0.35"
"38.268829696000005","0.20","-0.63","-3.22"
"38.369492992000005","-6.79","-1.88","-9.10"
"38.436601856","-20.01","5.49","-10.24"
"38.520487936","-20.01","-0.24","-7.26"
"38.612762624000005","-5.02","1.57","-1.92"
"38.679871488","1.96","2.08","-1.29"
"39.149633536","-4.00","1.69","-3.06"
"39.2167424","-20.01","-1.41","-15.14"
"39.241908224","-19.02","-4.51","-12.00"
"39.25868544","-13.85","1.73","-7.26"
"39.275462656","0.82","-0.12","0.82"
"39.292239872","-1.26","0.43","-2.28"
"39.350960128000004","-1.96","2.16","-2.43"
"39.359348736","-20.01","-0.12","-6.28"
"39.392903168000004","-20.01","-2.71","-8.12"
"39.451623424000005","-5.77","3.10","-5.49"
"39.535509504000004","3.18","0.55","0.24"
"39.627784192","-2.82","-1.57","-1.61"
"39.72005888","-10.20","-0.35","-4.59"
"39.829110784","-20.01","2.24","-11.53"
"39.938162688000006","-20.01","1.57","-10.20"
"40.022048768000005","-1.88","1.53","-1.33"
"40.080769024000006","-4.94","2.94","1.45"
"40.131100672","-2.59","-1.10","-0.67"
"40.198209536","-15.10","-1.29","-10.20"
"40.290484224000004","-20.01","3.45","-12.75"
"40.382758912","-17.81","1.29","-8.98"
"40.483422208","-0.94","0.08","-0.43"
"40.55891968","-1.80","0.20","0.27"
"40.609251328","-1.65","-0.43","-2.43"
"40.6847488","-17.22","6.83","-7.88"
"40.777023488000005","-20.01","0.98","-10.32"
"40.877686784000005","-10.94","0.00","-6.98"
"40.961572864000004","2.35","-1.80","-0.35"
"41.037070336","-0.16","3.14","-1.22"
"41.146122240000004","-2.86","2.04","-2.71"
"41.221619712000006","-20.01","-0.86","-5.61"
"41.280339968","-20.01","2.79","-7.37"
"41.339060224","-10.94","2.59","-5.18"
"41.389391872000004","4.31","0.27","-1.22"
"41.473277952000004","-1.77","-0.59","-1.14"
"41.56555264","-6.55","-1.84","-2.71"
"41.682993152","-20.01","5.22","-10.63"
"41.758490624000004","-20.01","3.69","-9.49"
"41.817210880000005","-7.41","0.55","-4.39"
"41.892708352","-1.53","-0.04","0.90"
"41.976594432000006","-0.94","2.51","-2.31"
"42.077257728","-5.81","-0.90","-10.83"
"42.177921024","-20.01","3.41","-8.55"
"42.253418496","-20.01","2.24","-8.20"
