"NAME:","matan r 2"
"EXPERIMENT TIME:","Thu Jun 01 12:45:58 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","163"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"40.693137408000005","20.01","-5.30","-8.08"
"40.777023488000005","3.65","0.47","-5.30"
"40.869298176","-10.83","2.94","-2.47"
"40.953184256","1.37","1.26","-3.80"
"41.011904512","20.01","1.45","-20.01"
"41.095790592","10.94","3.33","-7.65"
"41.171288064","-1.14","-2.00","-1.73"
"41.322283008","-3.92","-3.61","-1.65"
"41.389391872000004","1.65","-5.37","-10.67"
"41.422946304","20.01","-2.00","-17.38"
"41.506832384","11.69","2.04","-6.00"
"41.599107072","-8.36","1.53","-2.24"
"41.674604544000005","-0.90","1.22","-4.08"
"41.766879232","19.10","3.73","-14.98"
"41.825599488","17.50","5.73","-7.61"
"41.909485568","1.88","-0.55","-1.29"
"41.993371648","-4.94","-4.39","-3.61"
"42.077257728","1.53","-4.79","-6.08"
"42.203086848000005","20.01","-4.82","-20.01"
"42.270195712","12.79","0.20","-7.30"
"42.328915968000004","-7.61","1.26","-0.94"
"42.387636224000005","-3.80","2.63","-3.73"
"42.488299520000005","9.65","5.02","-13.85"
"42.555408384","19.61","4.28","-9.61"
"42.639294464","4.39","-1.45","-5.77"
"42.73995776","-5.10","-5.22","-1.77"
"42.798678016000004","1.22","0.04","-4.39"
"42.882564096","20.01","-6.35","-20.01"
"42.974838784","14.59","0.00","-7.14"
"43.058724864000006","-4.20","1.45","-0.71"
"43.184553984000004","-5.30","2.39","-5.06"
"43.251662848","-1.53","7.10","-13.53"
"43.318771712","20.01","8.79","-16.36"
"43.360714752","10.51","-0.35","-5.65"
"43.45298944","-3.96","-3.88","-3.10"
"43.53687552","-2.28","-0.24","-3.57"
"43.6207616","20.01","-0.55","-19.50"
"43.70464768","18.75","-2.20","-6.83"
"43.771756544000006","2.00","0.20","-3.69"
"43.872419840000006","-9.41","4.28","-4.08"
"43.931140096","3.88","3.14","-3.80"
"44.015026176","20.01","9.34","-20.01"
"44.115689472","11.53","-0.71","-4.94"
"44.174409728","-3.02","-2.20","-1.26"
"44.2499072","-3.80","-3.69","-3.30"
"44.33379328","12.32","-3.77","-15.22"
"44.426067968000005","19.85","-1.84","-12.32"
"44.509954048000004","8.71","0.82","-5.77"
"44.593840128000004","-9.69","3.69","-2.24"
"44.669337600000006","1.49","1.53","-2.98"
"45.197819904","20.01","2.16","-14.28"
"45.701136384","14.32","4.98","-9.57"
"45.734690816000004","1.65","-1.45","-1.53"
"45.734690816000004","-6.67","-5.10","-1.80"
"45.743079424","1.33","-4.79","-7.85"
"45.768245248","20.01","-1.10","-20.018.71"
"45.80179968","1.69","-0.20","-4.08"
"45.88568576","20.01","-6.08","-20.01"
"45.961183232","13.49","1.61","-8.00"
"46.036680704000005","-4.51","1.69","-0.71"
"46.170898432","-4.47","2.31","-4.04"
"46.229618688","6.83","7.30","-14.79"
"46.288338944","19.38","5.14","-8.71"
"46.380613632000006","9.53","-1.69","-6.28"
"46.447722496000004","-5.02","-2.90","-2.31"
"46.539997184","-0.71","-1.84","-3.53"
"46.623883264","20.01","0.00","-20.01"
"46.707769344000006","15.73","-0.43","-5.26"
"46.774878208000004","-0.59","0.08","-0.43"
"46.858764288","-5.77","3.14","-3.37"
"46.942650368","4.63","6.71","-16.28"
"47.009759232","20.01","7.65","-13.42"
"47.14397696","5.49","-0.90","-5.06"
"47.194308608","-5.61","-3.77","-0.98"
"47.261417472000005","-0.12","-0.27","-2.59"
"47.345303552000004","20.01","-1.61","-13.49"
"47.429189632","19.93","-3.57","-8.20"
"47.496298496","4.16","2.24","-5.57"
"47.580184576","-9.49","2.28","-1.92"
"47.664070656","3.06","2.63","-3.49"
"47.739568128","20.01","2.24","-20.01"
"47.848620032","12.08","4.08","-8.36"
"47.957671936000004","-4.47","-3.92","-1.45"
"48.0247808","0.16","1.22","-12.04"
"48.091889664","9.61","-4.94","-13.06"
"48.142221312000004","20.01","-0.63","-12.83"
"48.226107392","6.63","2.12","-5.73"
"48.309993472","-8.24","2.67","-2.59"
"48.393879552","2.51","1.84","-3.41"
"48.486154240000005","20.01","4.08","-20.01"
"48.544874496000006","15.34","5.77","-10.47"
"48.637149184","0.75","-1.49","-2.04"
"48.721035264","-7.73","-6.04","-2.47"
"48.804921344","4.08","-5.96","-8.08"
"48.913973248000005","20.01","-3.02","-20.01"
"48.972693504000006","14.55","1.77","-9.41"
"49.056579584000005","-3.84","0.39","-1.77"
"49.123688448","-4.79","2.20","-0.47"
"49.190797312","-2.00","10.00","-14.12"
"49.274683392","20.01","4.43","-10.32"
"49.383735296000005","9.22","-0.35","-2.82"
"49.45084416","-3.80","-3.10","-1.73"
"49.53473024","-0.78","-0.90","-3.80"
"49.61861632","19.65","-4.82","-20.01"
"49.677336576","14.12","1.73","-5.81"
"49.761222656","0.75","1.84","-1.61"
"49.870274560000006","-5.30","1.33","-4.47"
"49.937383424000004","3.30","8.75","-11.65"
"50.004492288","19.97","7.69","-10.87"
"50.096766976000005","6.86","-3.02","-4.59"
"50.189041664","-3.65","-2.86","-2.08"
"50.264539136","-0.71","-1.14","-3.53"
"50.356813824","19.85","-4.16","-20.01"
"50.41553408","16.87","-3.61","-7.88"
"50.507808768000004","-0.51","-0.12","0.00"
"50.600083456","-7.61","4.79","-3.10"
"50.658803712","3.18","3.77","-9.85"
"51.178897408000005","20.01","7.34","-20.01"
"51.682213888","9.10","-1.92","-6.28"
"51.71576832","-0.51","-3.22","-1.53"
"51.71576832","-3.49","-1.33","-2.71"
"51.724156928000006","11.26","-3.84","-10.90"
"51.749322752000005","19.85","-1.26","-7.737.18"
"51.75771136","-5.81","-5.26","-3.26"
"51.7996544","2.94","-4.31","-9.92"
"51.92548352","20.01","-0.94","-16.44"
"51.984203776","10.94","1.61","-6.59"
"52.042924032","-7.37","0.16","-0.75"
"52.126810112","-2.79","2.24","-3.26"
"52.193918976000006","6.47","5.81","-11.45"
"52.277805056000005","20.01","4.28","-3.06"
"52.361691136000005","6.71","-0.90","-3.80"
"52.453965824","-8.55","-5.49","-1.14"
"52.529463296","3.88","-0.98","-3.96"
"52.613349376","20.01","-1.10","-20.01"
"52.672069632","10.16","1.02","-8.08"
"52.814675968","-8.04","2.04","-1.22"
"52.881784832","-1.33","0.08","-2.04"
"52.940505088","4.90","4.90","-12.55"
"53.016002560000004","20.01","5.73","-15.42"
"53.09988864","8.67","-0.71","-5.49"
"53.175386112000005","-9.69","-5.41","-0.12"
"53.250883584","0.86","-1.06","-5.84"
"53.343158272000004","20.01","-7.10","-20.01"
"53.43543296","12.47","2.51","-6.75"
"53.485764608000004","-5.02","-2.16","-1.10"
"53.578039296","-3.10","0.78","-2.67"
